source,destination,timestamp,reporter,value
checkoutservice,cartservice,1739439580,destination,234898
checkoutservice,currencyservice,1739439580,destination,232418
checkoutservice,emailservice,1739439580,destination,115187
checkoutservice,paymentservice,1739439580,destination,115206
checkoutservice,productcatalogservice,1739439580,destination,117879
checkoutservice,shippingservice,1739439580,destination,230464
frontend,adservice,1739439580,destination,735064
frontend,cartservice,1739439580,destination,1822432
frontend,checkoutservice,1739439580,destination,403755
frontend,currencyservice,1739439580,destination,6764863
frontend,productcatalogservice,1739439580,destination,10359479
frontend,recommendationservice,1739439580,destination,1141177
frontend,shippingservice,1739439580,destination,530504
recommendationservice,productcatalogservice,1739439580,destination,1140879
unknown,frontend,1739439580,destination,5068180
checkoutservice,cartservice,1739439640,destination,234898
checkoutservice,currencyservice,1739439640,destination,232418
checkoutservice,emailservice,1739439640,destination,115187
checkoutservice,paymentservice,1739439640,destination,115206
checkoutservice,productcatalogservice,1739439640,destination,117879
checkoutservice,shippingservice,1739439640,destination,230464
frontend,adservice,1739439640,destination,735143
frontend,cartservice,1739439640,destination,1822432
frontend,checkoutservice,1739439640,destination,404832
frontend,currencyservice,1739439640,destination,6770701
frontend,productcatalogservice,1739439640,destination,10369783
frontend,recommendationservice,1739439640,destination,1141177
frontend,shippingservice,1739439640,destination,530504
recommendationservice,productcatalogservice,1739439640,destination,1140899
unknown,frontend,1739439640,destination,5079042
checkoutservice,cartservice,1739439700,destination,234898
checkoutservice,currencyservice,1739439700,destination,232418
checkoutservice,emailservice,1739439700,destination,115187
checkoutservice,paymentservice,1739439700,destination,115206
checkoutservice,productcatalogservice,1739439700,destination,117879
checkoutservice,shippingservice,1739439700,destination,230464
frontend,adservice,1739439700,destination,735143
frontend,cartservice,1739439700,destination,1822432
frontend,checkoutservice,1739439700,destination,405953
frontend,currencyservice,1739439700,destination,6776442
frontend,productcatalogservice,1739439700,destination,10380075
frontend,recommendationservice,1739439700,destination,1141177
frontend,shippingservice,1739439700,destination,530504
recommendationservice,productcatalogservice,1739439700,destination,1140899
unknown,frontend,1739439700,destination,5090586
checkoutservice,cartservice,1739439760,destination,234898
checkoutservice,currencyservice,1739439760,destination,232418
checkoutservice,emailservice,1739439760,destination,115187
checkoutservice,paymentservice,1739439760,destination,115206
checkoutservice,productcatalogservice,1739439760,destination,117879
checkoutservice,shippingservice,1739439760,destination,230464
frontend,adservice,1739439760,destination,735143
frontend,cartservice,1739439760,destination,1822432
frontend,checkoutservice,1739439760,destination,407065
frontend,currencyservice,1739439760,destination,6782302
frontend,productcatalogservice,1739439760,destination,10390341
frontend,recommendationservice,1739439760,destination,1141177
frontend,shippingservice,1739439760,destination,530504
recommendationservice,productcatalogservice,1739439760,destination,1140899
unknown,frontend,1739439760,destination,5101862
checkoutservice,cartservice,1739439820,destination,235135
checkoutservice,currencyservice,1739439820,destination,232773
checkoutservice,emailservice,1739439820,destination,115187
checkoutservice,paymentservice,1739439820,destination,115244
checkoutservice,productcatalogservice,1739439820,destination,117879
checkoutservice,shippingservice,1739439820,destination,230832
frontend,adservice,1739439820,destination,735143
frontend,cartservice,1739439820,destination,1823693
frontend,checkoutservice,1739439820,destination,408202
frontend,currencyservice,1739439820,destination,6791734
frontend,productcatalogservice,1739439820,destination,10400759
frontend,recommendationservice,1739439820,destination,1141650
frontend,shippingservice,1739439820,destination,530959
recommendationservice,productcatalogservice,1739439820,destination,1140899
unknown,frontend,1739439820,destination,5113442
checkoutservice,cartservice,1739439880,destination,235626
checkoutservice,currencyservice,1739439880,destination,233076
checkoutservice,emailservice,1739439880,destination,115533
checkoutservice,paymentservice,1739439880,destination,115553
checkoutservice,productcatalogservice,1739439880,destination,118190
checkoutservice,shippingservice,1739439880,destination,231157
frontend,adservice,1739439880,destination,736533
frontend,cartservice,1739439880,destination,1826790
frontend,checkoutservice,1739439880,destination,408962
frontend,currencyservice,1739439880,destination,6800081
frontend,productcatalogservice,1739439880,destination,10419717
frontend,recommendationservice,1739439880,destination,1143477
frontend,shippingservice,1739439880,destination,531498
recommendationservice,productcatalogservice,1739439880,destination,1143199
unknown,frontend,1739439880,destination,5121729
checkoutservice,cartservice,1739439940,destination,235767
checkoutservice,currencyservice,1739439940,destination,233076
checkoutservice,emailservice,1739439940,destination,115533
checkoutservice,paymentservice,1739439940,destination,115553
checkoutservice,productcatalogservice,1739439940,destination,118190
checkoutservice,shippingservice,1739439940,destination,231157
frontend,adservice,1739439940,destination,736533
frontend,cartservice,1739439940,destination,1827792
frontend,checkoutservice,1739439940,destination,410118
frontend,currencyservice,1739439940,destination,6805511
frontend,productcatalogservice,1739439940,destination,10430127
frontend,recommendationservice,1739439940,destination,1143477
frontend,shippingservice,1739439940,destination,531498
recommendationservice,productcatalogservice,1739439940,destination,1143199
unknown,frontend,1739439940,destination,5133280
checkoutservice,cartservice,1739440000,destination,235767
checkoutservice,currencyservice,1739440000,destination,233076
checkoutservice,emailservice,1739440000,destination,115533
checkoutservice,paymentservice,1739440000,destination,115553
checkoutservice,productcatalogservice,1739440000,destination,118190
checkoutservice,shippingservice,1739440000,destination,231157
frontend,adservice,1739440000,destination,736533
frontend,cartservice,1739440000,destination,1827792
frontend,checkoutservice,1739440000,destination,411175
frontend,currencyservice,1739440000,destination,6811438
frontend,productcatalogservice,1739440000,destination,10439748
frontend,recommendationservice,1739440000,destination,1143477
frontend,shippingservice,1739440000,destination,531498
recommendationservice,productcatalogservice,1739440000,destination,1143199
unknown,frontend,1739440000,destination,5143977
checkoutservice,cartservice,1739440060,destination,236360
checkoutservice,currencyservice,1739440060,destination,233770
checkoutservice,emailservice,1739440060,destination,115579
checkoutservice,paymentservice,1739440060,destination,115754
checkoutservice,productcatalogservice,1739440060,destination,118190
checkoutservice,shippingservice,1739440060,destination,231835
frontend,adservice,1739440060,destination,736533
frontend,cartservice,1739440060,destination,1830750
frontend,checkoutservice,1739440060,destination,412310
frontend,currencyservice,1739440060,destination,6824070
frontend,productcatalogservice,1739440060,destination,10450248
frontend,recommendationservice,1739440060,destination,1145134
frontend,shippingservice,1739440060,destination,532458
recommendationservice,productcatalogservice,1739440060,destination,1143199
unknown,frontend,1739440060,destination,5155643
checkoutservice,cartservice,1739440120,destination,237640
checkoutservice,currencyservice,1739440120,destination,235080
checkoutservice,emailservice,1739440120,destination,116149
checkoutservice,paymentservice,1739440120,destination,116395
checkoutservice,productcatalogservice,1739440120,destination,118695
checkoutservice,shippingservice,1739440120,destination,233113
frontend,adservice,1739440120,destination,738803
frontend,cartservice,1739440120,destination,1837261
frontend,checkoutservice,1739440120,destination,412880
frontend,currencyservice,1739440120,destination,6842589
frontend,productcatalogservice,1739440120,destination,10474948
frontend,recommendationservice,1739440120,destination,1149493
frontend,shippingservice,1739440120,destination,534408
recommendationservice,productcatalogservice,1739440120,destination,1146963
unknown,frontend,1739440120,destination,5162311
checkoutservice,cartservice,1739440180,destination,238834
checkoutservice,currencyservice,1739440180,destination,236307
checkoutservice,emailservice,1739440180,destination,116775
